s1r2_0_1_1,,,,,,,,,,,
,,,,,,,,,,,
s2r4_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.454,0.535,0.496,0.45,0.419,0.406,0.358,0.332,0.263,0.129
T30 [s],,0.483,0.876,0.743,0.418,0.413,0.396,0.352,0.339,0.324,0.159
T60,,0.4685,0.7055,0.6195,0.434,0.416,0.401,0.355,0.3355,0.2935,0.144
STI male,,0.91 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r4_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,1.017,0.902,0.795,0.392,0.414,0.373,0.348,0.291,0.263,0.141
T30 [s],,0.967,1.134,0.775,0.479,0.427,0.385,0.341,0.309,0.282,0.173
T60,,0.992,1.018,0.785,0.4355,0.4205,0.379,0.3445,0.3,0.2725,0.157
STI male,,0.83 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r4_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.976,0.764,0.737,0.313,0.405,0.396,0.362,0.299,0.236,0.134
T30 [s],,0.92,0.787,0.785,0.403,0.435,0.398,0.368,0.307,0.266,0.165
T60,,0.948,0.7755,0.761,0.358,0.42,0.397,0.365,0.303,0.251,0.1495
STI male,,0.84 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r6_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.512,0.472,0.527,0.384,0.347,0.395,0.363,0.314,0.253,0.17
T30 [s],,0.441,0.417,0.573,0.41,0.386,0.393,0.377,0.318,0.279,0.176
T60,,0.4765,0.4445,0.55,0.397,0.3665,0.394,0.37,0.316,0.266,0.173
STI male,,0.84 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r6_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.532,0.612,0.618,0.318,0.386,0.399,0.361,0.334,0.276,0.169
T30 [s],,0.531,1.021,0.604,0.401,0.393,0.399,0.372,0.329,0.294,0.191
T60,,0.5315,0.8165,0.611,0.3595,0.3895,0.399,0.3665,0.3315,0.285,0.18
STI male,,0.78 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r6_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.569,0.452,0.459,0.387,0.363,0.379,0.372,0.326,0.253,0.179
T30 [s],,0.762,0.553,0.609,0.408,0.39,0.401,0.373,0.324,0.289,0.174
T60,,0.6655,0.5025,0.534,0.3975,0.3765,0.39,0.3725,0.325,0.271,0.1765
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r6_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.645,0.439,0.372,0.343,0.303,0.387,0.351,0.311,0.253,0.186
T30 [s],,0.631,0.789,0.617,0.412,0.37,0.379,0.351,0.315,0.273,0.188
T60,,0.638,0.614,0.4945,0.3775,0.3365,0.383,0.351,0.313,0.263,0.187
STI male,,0.83 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r7_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,1.087,0.761,0.309,0.367,0.398,0.434,0.356,0.331,0.297,0.262
T30 [s],,1.223,0.752,0.444,0.353,0.411,0.416,0.363,0.333,0.301,0.218
T60,,1.155,0.7565,0.3765,0.36,0.4045,0.425,0.3595,0.332,0.299,0.24
STI male,,0.79 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r7_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,1.071,0.722,0.401,0.36,0.415,0.419,0.383,0.33,0.302,0.282
T30 [s],,0.973,0.746,0.524,0.387,0.42,0.418,0.374,0.342,0.307,0.217
T60,,1.022,0.734,0.4625,0.3735,0.4175,0.4185,0.3785,0.336,0.3045,0.2495
STI male,,0.79 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r7_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.847,0.7,0.433,0.354,0.401,0.408,0.382,0.34,0.303,0.231
T30 [s],,0.725,0.798,0.416,0.341,0.419,0.412,0.37,0.337,0.301,0.215
T60,,0.786,0.749,0.4245,0.3475,0.41,0.41,0.376,0.3385,0.302,0.223
STI male,,0.81 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
s2r7_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.783,0.723,0.377,0.324,0.432,0.388,0.38,0.351,0.307,0.244
T30 [s],,0.866,1.17,0.466,0.364,0.396,0.407,0.372,0.335,0.295,0.216
T60,,0.8245,0.9465,0.4215,0.344,0.414,0.3975,0.376,0.343,0.301,0.23
STI male,,0.82 (Excellent),,,,,,,,,
