average_space_ir_0_1,,,,,,,,,,,
T60,,0.681,0.364,0.2115,0.2735,0.246,0.207,0.1965,0.2145,0.212,0.1685
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
kick_ir_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.367,0.36,0.374,0.199,0.235,0.196,0.205,0.26,0.241,0.172
T30 [s],,0.603,0.366,0.336,0.187,0.212,0.192,0.208,0.268,0.248,0.176
T60,,0.485,0.363,0.355,0.193,0.2235,0.194,0.2065,0.264,0.2445,0.174
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
kick_ir_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.364,0.288,0.21,0.184,0.177,0.178,0.211,0.271,0.241,0.168
T30 [s],,0.632,0.307,0.233,0.192,0.202,0.18,0.22,0.282,0.255,0.183
T60,,0.498,0.2975,0.2215,0.188,0.1895,0.179,0.2155,0.2765,0.248,0.1755
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
kick_ir_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.787,0.979,0.24,0.26,0.217,0.203,0.223,0.28,0.246,0.171
T30 [s],,0.785,0.857,0.194,0.233,0.198,0.2,0.222,0.288,0.252,0.181
T60,,0.786,0.918,0.217,0.2465,0.2075,0.2015,0.2225,0.284,0.249,0.176
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
kick_ir_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.424,0.269,0.183,0.181,0.19,0.187,0.213,0.253,0.24,0.175
T30 [s],,0.483,0.31,0.261,0.188,0.195,0.198,0.209,0.263,0.244,0.177
T60,,0.4535,0.2895,0.222,0.1845,0.1925,0.1925,0.211,0.258,0.242,0.176
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
ride_ir_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.491,0.43,0.306,0.26,0.196,0.18,0.192,0.224,0.206,0.167
T30 [s],,0.646,0.436,0.301,0.234,0.223,0.174,0.207,0.226,0.211,0.171
T60,,0.5685,0.433,0.3035,0.247,0.2095,0.177,0.1995,0.225,0.2085,0.169
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
ride_ir_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.514,0.333,0.184,0.228,0.199,0.187,0.195,0.214,0.212,0.167
T30 [s],,0.649,0.423,0.263,0.215,0.222,0.189,0.192,0.219,0.217,0.174
T60,,0.5815,0.378,0.2235,0.2215,0.2105,0.188,0.1935,0.2165,0.2145,0.1705
STI male,,0.91 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
ride_ir_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.507,0.498,0.199,0.285,0.186,0.182,0.202,0.224,0.209,0.169
T30 [s],,0.552,0.532,0.239,0.276,0.193,0.187,0.207,0.227,0.222,0.174
T60,,0.5295,0.515,0.219,0.2805,0.1895,0.1845,0.2045,0.2255,0.2155,0.1715
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
ride_ir_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.431,0.364,0.294,0.228,0.242,0.183,0.194,0.211,0.201,0.174
T30 [s],,0.575,0.408,0.315,0.243,0.216,0.191,0.199,0.219,0.209,0.176
T60,,0.503,0.386,0.3045,0.2355,0.229,0.187,0.1965,0.215,0.205,0.175
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
snare_ir_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.39,0.359,0.297,0.226,0.197,0.217,0.215,0.247,0.224,0.176
T30 [s],,0.61,0.377,0.275,0.238,0.206,0.195,0.216,0.249,0.228,0.182
T60,,0.5,0.368,0.286,0.232,0.2015,0.206,0.2155,0.248,0.226,0.179
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
snare_ir_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.352,0.288,0.206,0.219,0.218,0.224,0.242,0.262,0.234,0.159
T30 [s],,0.655,0.331,0.24,0.19,0.208,0.207,0.238,0.26,0.239,0.172
T60,,0.5035,0.3095,0.223,0.2045,0.213,0.2155,0.24,0.261,0.2365,0.1655
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
snare_ir_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.855,0.603,0.239,0.205,0.209,0.216,0.219,0.24,0.228,0.172
T30 [s],,0.753,0.646,0.227,0.25,0.217,0.209,0.21,0.248,0.231,0.181
T60,,0.804,0.6245,0.233,0.2275,0.213,0.2125,0.2145,0.244,0.2295,0.1765
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
snare_ir_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.606,0.254,0.26,0.282,0.221,0.193,0.222,0.246,0.224,0.162
T30 [s],,0.765,0.61,0.288,0.237,0.218,0.187,0.22,0.248,0.23,0.176
T60,,0.6855,0.432,0.274,0.2595,0.2195,0.19,0.221,0.247,0.227,0.169
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
toma_ir_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.392,0.351,0.291,0.21,0.248,0.251,0.199,0.225,0.206,0.177
T30 [s],,0.587,0.377,0.292,0.225,0.247,0.209,0.212,0.237,0.219,0.18
T60,,0.4895,0.364,0.2915,0.2175,0.2475,0.23,0.2055,0.231,0.2125,0.1785
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
toma_ir_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.369,0.31,0.259,0.177,0.186,0.196,0.216,0.232,0.223,0.166
T30 [s],,0.635,0.374,0.252,0.239,0.233,0.187,0.218,0.245,0.233,0.17
T60,,0.502,0.342,0.2555,0.208,0.2095,0.1915,0.217,0.2385,0.228,0.168
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
toma_ir_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.951,0.776,0.25,0.203,0.209,0.193,0.209,0.215,0.223,0.171
T30 [s],,0.791,0.734,0.228,0.242,0.219,0.193,0.218,0.229,0.234,0.177
T60,,0.871,0.755,0.239,0.2225,0.214,0.193,0.2135,0.222,0.2285,0.174
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
toma_ir_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.492,0.32,0.237,0.262,0.197,0.184,0.213,0.222,0.217,0.162
T30 [s],,0.839,0.448,0.324,0.232,0.205,0.192,0.21,0.225,0.225,0.171
T60,,0.6655,0.384,0.2805,0.247,0.201,0.188,0.2115,0.2235,0.221,0.1665
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tomb_ir_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.42,0.411,0.316,0.198,0.207,0.201,0.198,0.216,0.21,0.171
T30 [s],,0.583,0.398,0.309,0.21,0.226,0.198,0.204,0.228,0.217,0.179
T60,,0.5015,0.4045,0.3125,0.204,0.2165,0.1995,0.201,0.222,0.2135,0.175
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tomb_ir_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.44,0.331,0.237,0.244,0.242,0.222,0.207,0.225,0.214,0.164
T30 [s],,0.612,0.337,0.252,0.245,0.212,0.195,0.214,0.236,0.225,0.171
T60,,0.526,0.334,0.2445,0.2445,0.227,0.2085,0.2105,0.2305,0.2195,0.1675
STI male,,0.91 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tomb_ir_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.443,0.459,0.261,0.215,0.201,0.181,0.225,0.235,0.223,0.177
T30 [s],,0.59,0.521,0.232,0.208,0.201,0.196,0.216,0.24,0.226,0.177
T60,,0.5165,0.49,0.2465,0.2115,0.201,0.1885,0.2205,0.2375,0.2245,0.177
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tomb_ir_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.389,0.326,0.242,0.214,0.213,0.188,0.192,0.227,0.219,0.167
T30 [s],,0.611,0.35,0.305,0.238,0.206,0.178,0.2,0.234,0.22,0.174
T60,,0.5,0.338,0.2735,0.226,0.2095,0.183,0.196,0.2305,0.2195,0.1705
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tomc_ir_1,,,,,,,,,,,
