newgrange_s1r1_1,,,,,,,,,,,
T30 [s],,0.359,0.423,0.333,0.235,0.259,0.278,0.273,0.28,0.251,0.187
T60,,0.357,0.4185,0.338,0.223,0.265,0.2815,0.2705,0.281,0.2545,0.186
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r3_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.405,0.41,0.349,0.289,0.251,0.266,0.273,0.288,0.251,0.191
T30 [s],,0.388,0.393,0.345,0.286,0.249,0.263,0.285,0.288,0.252,0.192
T60,,0.3965,0.4015,0.347,0.2875,0.25,0.2645,0.279,0.288,0.2515,0.1915
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r3_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.902,0.433,0.3,0.268,0.237,0.247,0.266,0.278,0.255,0.184
T30 [s],,0.806,0.413,0.276,0.259,0.247,0.256,0.274,0.281,0.261,0.186
T60,,0.854,0.423,0.288,0.2635,0.242,0.2515,0.27,0.2795,0.258,0.185
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r3_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.41,0.406,0.307,0.259,0.238,0.276,0.272,0.289,0.258,0.185
T30 [s],,0.396,0.381,0.289,0.248,0.266,0.271,0.272,0.284,0.254,0.186
T60,,0.403,0.3935,0.298,0.2535,0.252,0.2735,0.272,0.2865,0.256,0.1855
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r4_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.712,0.605,0.411,0.228,0.251,0.263,0.251,0.27,0.229,0.152
T30 [s],,0.647,0.618,0.397,0.244,0.248,0.257,0.255,0.27,0.239,0.159
T60,,0.6795,0.6115,0.404,0.236,0.2495,0.26,0.253,0.27,0.234,0.1555
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r4_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.465,0.496,0.306,0.324,0.249,0.268,0.249,0.279,0.227,0.143
T30 [s],,0.406,0.391,0.297,0.272,0.262,0.261,0.258,0.28,0.239,0.156
T60,,0.4355,0.4435,0.3015,0.298,0.2555,0.2645,0.2535,0.2795,0.233,0.1495
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r4_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.51,0.535,0.352,0.308,0.221,0.248,0.256,0.253,0.217,0.152
T30 [s],,0.437,0.399,0.308,0.273,0.237,0.25,0.264,0.267,0.229,0.154
T60,,0.4735,0.467,0.33,0.2905,0.229,0.249,0.26,0.26,0.223,0.153
STI male,,0.91 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r4_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
